sample	contig	qlen	HumGut_name	ref	sstart	send	host_genus	host_species
B32_12_months	k141_39015_1_checkv_1-10406/11730	10406	HumGut_23009	kraken:taxid|3023009|HumGut_23009_1	3282548	3292953	Klebsiella	Klebsiella michiganensis
B32_12_months	k141_40053	18616	HumGut_1914	kraken:taxid|3001914|HumGut_1914_1	2962619	2979654	Clostridium	Clostridium sp. AM22-11AC
B32_12_months	k141_40419	12382	HumGut_13372	kraken:taxid|3013372|HumGut_13372_1	175506	163222	Prevotella	Prevotella bivia
B32_12_months	k141_41379	45852	HumGut_21	kraken:taxid|3000021|HumGut_21_1	1595641	1641324	Roseburia	Roseburia faecis
B32_12_months	k141_41379	45852	HumGut_2250	kraken:taxid|3002250|HumGut_2250_1	422797	468404	Roseburia	Roseburia sp. CAG:197
B32_12_months	k141_41379	45852	HumGut_2966	kraken:taxid|3002966|HumGut_2966_1	564885	610488	Roseburia	Roseburia sp. CAG:197
B32_12_months	k141_43016_phage625_518_22260_20_0.55	21743	HumGut_6036	kraken:taxid|3006036|HumGut_6036_1	1462167	1482928	Bifidobacterium	Bifidobacterium breve
B32_12_months	k141_44317	19395	HumGut_14364	kraken:taxid|3014364|HumGut_14364_1	926820	907427	Escherichia	Escherichia sp. TW11588
B32_12_months	k141_50116_phage985_233_15676_14_0.6	15444	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	615479	630920	Clostridioides	Clostridioides difficile
B32_12_months	k141_53037	10817	HumGut_21674	kraken:taxid|3021674|HumGut_21674_1	4291067	4280253	Enterococcus	Enterococcus raffinosus
B32_12_months	k141_56530_phage199_57307_71245_16_0.58	13939	HumGut_2203	kraken:taxid|3002203|HumGut_2203_1	3461158	3447850	NA	Clostridiales bacterium VE202-03
B32_12_months	k141_56530_phage199_57307_71245_16_0.58	13939	HumGut_3576	kraken:taxid|3003576|HumGut_3576_1	2397335	2383564	Flavonifractor	Flavonifractor plautii
B32_12_months	k141_58101	12020	HumGut_1914	kraken:taxid|3001914|HumGut_1914_1	155530	143688	Clostridium	Clostridium sp. AM22-11AC
B32_12_months	k141_64979_phage875_10849_21246_11_0.66	10398	HumGut_224	kraken:taxid|3000224|HumGut_224_1	3811003	3821405	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_64979_phage875_10849_21246_11_0.66	10398	HumGut_585	kraken:taxid|3000585|HumGut_585_1	1068928	1079325	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_70670_phage1039_21226_44924_24_0.58	23699	HumGut_27592	kraken:taxid|3027592|HumGut_27592_1	421162	444859	Clostridium	Clostridium neonatale
B32_12_months	k141_71962_1_checkv_6042-17998/17998	11957	HumGut_27592	kraken:taxid|3027592|HumGut_27592_1	1914940	1902953	Clostridium	Clostridium neonatale
B32_12_months	k141_71962_phage263_3612_15251_10_0.75	11640	HumGut_27592	kraken:taxid|3027592|HumGut_27592_1	1917370	1905699	Clostridium	Clostridium neonatale
B32_12_months	k141_7241	11448	HumGut_14819	kraken:taxid|3014819|HumGut_14819_1	701293	689842	Veillonella	Veillonella parvula
B32_12_months	k141_7241	11448	HumGut_18300	kraken:taxid|3018300|HumGut_18300_1	924709	936157	Veillonella	Veillonella parvula
B32_12_months	k141_73807_phage663_2_24279_24_0.65	24278	HumGut_27592	kraken:taxid|3027592|HumGut_27592_1	1153404	1129118	Clostridium	Clostridium neonatale
B32_12_months	k141_77881	28191	HumGut_1914	kraken:taxid|3001914|HumGut_1914_1	1737004	1708814	Clostridium	Clostridium sp. AM22-11AC
B32_12_months	k141_78872	16770	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	3323143	3306374	Clostridioides	Clostridioides difficile
B32_12_months	k141_78872	16770	HumGut_13313	kraken:taxid|3013313|HumGut_13313_1	418023	434779	Clostridioides	Clostridioides difficile
B32_12_months	k141_78872	16770	HumGut_20930	kraken:taxid|3020930|HumGut_20930_1	448348	431583	Clostridioides	Clostridioides difficile
B32_12_months	k141_78872	16770	HumGut_21438	kraken:taxid|3021438|HumGut_21438_1	1032973	1017126	Clostridioides	Clostridioides difficile
B32_12_months	k141_78872	16770	HumGut_22248	kraken:taxid|3022248|HumGut_22248_1	1316599	1300755	Clostridioides	Clostridioides difficile
B32_12_months	k141_78872	16770	HumGut_29805	kraken:taxid|3029805|HumGut_29805_1	4708367	4692522	Clostridioides	Clostridioides difficile
B32_12_months	k141_81254_phage106_2_10433_10_0.53	10431	HumGut_24410	kraken:taxid|3024410|HumGut_24410_1	501203	490775	Veillonella	Veillonella atypica
B32_12_months	k141_82726_phage426_19445_32784_14_0.7	13340	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	4077199	4090481	Clostridioides	Clostridioides difficile
B32_12_months	k141_82726_phage426_19445_32784_14_0.7	13340	HumGut_13313	kraken:taxid|3013313|HumGut_13313_1	350517	337212	Clostridioides	Clostridioides difficile
B32_12_months	k141_83897	11456	HumGut_16358	kraken:taxid|3016358|HumGut_16358_1	591733	603187	Klebsiella	Klebsiella michiganensis
B32_12_months	k141_84977	12834	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	238170	250989	Clostridioides	Clostridioides difficile
B32_12_months	k141_85442_1_checkv_23210-33782/40216	10573	HumGut_21674	kraken:taxid|3021674|HumGut_21674_1	749521	738942	Enterococcus	Enterococcus raffinosus
B32_12_months	k141_87226_phage208_282_11717_12_0.51	11436	HumGut_6556	kraken:taxid|3006556|HumGut_6556_1	430571	419139	Eubacterium	uncultured Eubacterium sp.
B32_12_months	k141_89246_phage616_51182_69486_19_0.6	18305	HumGut_224	kraken:taxid|3000224|HumGut_224_1	4318581	4336889	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_89246_phage616_51182_69486_19_0.6	18305	HumGut_2248	kraken:taxid|3002248|HumGut_2248_1	529462	511154	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_89246_phage616_51182_69486_19_0.6	18305	HumGut_2280	kraken:taxid|3002280|HumGut_2280_1	2962923	2944615	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_89246_phage616_51182_69486_19_0.6	18305	HumGut_3290	kraken:taxid|3003290|HumGut_3290_1	4068590	4086874	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_89246_phage616_51182_69486_19_0.6	18305	HumGut_585	kraken:taxid|3000585|HumGut_585_1	3725383	3743686	Parabacteroides	Parabacteroides distasonis
B32_12_months	k141_91503	54064	HumGut_1914	kraken:taxid|3001914|HumGut_1914_1	2436527	2489336	Clostridium	Clostridium sp. AM22-11AC
B32_12_months	k141_91717	36620	HumGut_1914	kraken:taxid|3001914|HumGut_1914_1	1424913	1461532	Clostridium	Clostridium sp. AM22-11AC
B32_12_months	k141_9265	11251	HumGut_28499	kraken:taxid|3028499|HumGut_28499_1	835437	824187	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_28839	kraken:taxid|3028839|HumGut_28839_1	1392056	1414512	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_29769	kraken:taxid|3029769|HumGut_29769_1	3613401	3635857	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_29817	kraken:taxid|3029817|HumGut_29817_1	3293874	3271464	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_29818	kraken:taxid|3029818|HumGut_29818_1	106566	128998	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_29971	kraken:taxid|3029971|HumGut_29971_1	3063632	3041173	Acinetobacter	Acinetobacter lwoffii
B32_12_months	k141_93584	22457	HumGut_30033	kraken:taxid|3030033|HumGut_30033_1	2849622	2872080	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30066	kraken:taxid|3030066|HumGut_30066_1	3172280	3194735	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30158	kraken:taxid|3030158|HumGut_30158_1	809161	786703	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30163	kraken:taxid|3030163|HumGut_30163_1	903576	926035	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30167	kraken:taxid|3030167|HumGut_30167_1	1550174	1527715	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30179	kraken:taxid|3030179|HumGut_30179_1	681170	658711	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30199	kraken:taxid|3030199|HumGut_30199_1	2943038	2920581	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30407	kraken:taxid|3030407|HumGut_30407_1	1447531	1425075	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30434	kraken:taxid|3030434|HumGut_30434_1	3379389	3356931	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30483	kraken:taxid|3030483|HumGut_30483_1	2482955	2460516	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30486	kraken:taxid|3030486|HumGut_30486_1	3906405	3883951	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30488	kraken:taxid|3030488|HumGut_30488_1	3767806	3790264	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30497	kraken:taxid|3030497|HumGut_30497_1	1308282	1330740	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30517	kraken:taxid|3030517|HumGut_30517_1	629282	606826	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30526	kraken:taxid|3030526|HumGut_30526_1	1783552	1806009	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30541	kraken:taxid|3030541|HumGut_30541_1	101243	123700	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30544	kraken:taxid|3030544|HumGut_30544_1	106188	128658	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30563	kraken:taxid|3030563|HumGut_30563_1	413857	436313	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30566	kraken:taxid|3030566|HumGut_30566_1	3785856	3763398	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30576	kraken:taxid|3030576|HumGut_30576_1	1051520	1029063	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30603	kraken:taxid|3030603|HumGut_30603_1	3988145	3965687	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30615	kraken:taxid|3030615|HumGut_30615_1	3672945	3695401	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30621	kraken:taxid|3030621|HumGut_30621_1	611187	633644	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30622	kraken:taxid|3030622|HumGut_30622_1	1287423	1309850	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93584	22457	HumGut_30623	kraken:taxid|3030623|HumGut_30623_1	127400	105070	Acinetobacter	Acinetobacter pittii
B32_12_months	k141_93926	12740	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	3338354	3325615	Clostridioides	Clostridioides difficile
B32_12_months	k141_93926	12740	HumGut_13313	kraken:taxid|3013313|HumGut_13313_1	402809	415548	Clostridioides	Clostridioides difficile
B32_12_months	k141_93926	12740	HumGut_21438	kraken:taxid|3021438|HumGut_21438_1	1048168	1035434	Clostridioides	Clostridioides difficile
B32_12_months	k141_93926	12740	HumGut_22248	kraken:taxid|3022248|HumGut_22248_1	1331784	1319046	Clostridioides	Clostridioides difficile
B32_12_months	k141_93926	12740	HumGut_29805	kraken:taxid|3029805|HumGut_29805_1	4723550	4710806	Clostridioides	Clostridioides difficile
B32_12_months	k141_94411	18201	HumGut_15341	kraken:taxid|3015341|HumGut_15341_1	18487	1760	Veillonella	Veillonella atypica
B32_12_months	k141_9906	45129	HumGut_12993	kraken:taxid|3012993|HumGut_12993_1	2757358	2802478	Clostridioides	Clostridioides difficile
B32_12_months	k141_9906	45129	HumGut_13313	kraken:taxid|3013313|HumGut_13313_1	1582045	1539895	Clostridioides	Clostridioides difficile
B33_12_months	k141_10588	29885	HumGut_1392	kraken:taxid|3001392|HumGut_1392_1	2117956	2147789	Bifidobacterium	Bifidobacterium longum
B33_12_months	k141_12496	12929	HumGut_21495	kraken:taxid|3021495|HumGut_21495_1	1802293	1789364	Clostridium	Clostridium cuniculi
B33_12_months	k141_12496	12929	HumGut_25973	kraken:taxid|3025973|HumGut_25973_1	1713809	1700873	Clostridium	uncultured Clostridium sp.
B33_12_months	k141_12496	12929	HumGut_26549	kraken:taxid|3026549|HumGut_26549_1	1717317	1704441	Clostridium	Clostridium sp. CAG:221
B33_12_months	k141_14185_1_checkv_31339-41562/41562	10224	HumGut_10092	kraken:taxid|3010092|HumGut_10092_1	3238396	3248584	Blautia	Blautia obeum
B33_12_months	k141_14185_1_checkv_31339-41562/41562	10224	HumGut_1983	kraken:taxid|3001983|HumGut_1983_1	975991	965806	Mediterraneibacter	[Ruminococcus] torques
B33_12_months	k141_14185_1_checkv_31339-41562/41562	10224	HumGut_2430	kraken:taxid|3002430|HumGut_2430_1	967370	957666	Ruminococcus	Ruminococcus sp. AM42-11
B33_12_months	k141_14185_1_checkv_31339-41562/41562	10224	HumGut_3584	kraken:taxid|3003584|HumGut_3584_1	1255647	1265732	Blautia	uncultured Blautia sp.
B33_12_months	k141_14185_1_checkv_31339-41562/41562	10224	HumGut_4308	kraken:taxid|3004308|HumGut_4308_1	520872	510703	Dorea	Dorea sp. CAG:317
B33_12_months	k141_14185_1_checkv_31339-41562/41562	10224	HumGut_5098	kraken:taxid|3005098|HumGut_5098_1	5459072	5448990	Clostridium	Clostridium sp. CAG:411
B33_12_months	k141_15310	11456	HumGut_10092	kraken:taxid|3010092|HumGut_10092_1	2781032	2792319	Blautia	Blautia obeum
B33_12_months	k141_15310	11456	HumGut_1983	kraken:taxid|3001983|HumGut_1983_1	419963	408686	Mediterraneibacter	[Ruminococcus] torques
B33_12_months	k141_15310	11456	HumGut_2827	kraken:taxid|3002827|HumGut_2827_1	2467490	2456214	Eubacterium	uncultured Eubacterium sp.
B33_12_months	k141_19681_1_checkv_21428-35091/46350	13664	HumGut_22162	kraken:taxid|3022162|HumGut_22162_1	92434	78771	Butyrivibrio	Butyrivibrio fibrisolvens
B33_12_months	k141_22052	25625	HumGut_21495	kraken:taxid|3021495|HumGut_21495_1	3207039	3230521	Clostridium	Clostridium cuniculi
B33_12_months	k141_22320	13750	HumGut_27048	kraken:taxid|3027048|HumGut_27048_1	297432	311033	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_22320	13750	HumGut_28421	kraken:taxid|3028421|HumGut_28421_1	894640	880890	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_22320	13750	HumGut_28661	kraken:taxid|3028661|HumGut_28661_1	793713	779934	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_22320	13750	HumGut_29605	kraken:taxid|3029605|HumGut_29605_1	448955	435201	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_22320	13750	HumGut_29607	kraken:taxid|3029607|HumGut_29607_1	586378	572626	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_22320	13750	HumGut_30146	kraken:taxid|3030146|HumGut_30146_1	686008	672259	Actinomyces	uncultured Actinomyces sp.
B33_12_months	k141_31262	16456	HumGut_27637	kraken:taxid|3027637|HumGut_27637_1	604606	621059	Actinomyces	uncultured Actinomyces sp.
B33_12_months	k141_31262	16456	HumGut_28421	kraken:taxid|3028421|HumGut_28421_1	413156	396700	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_31262	16456	HumGut_28661	kraken:taxid|3028661|HumGut_28661_1	1201732	1185275	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_31262	16456	HumGut_29555	kraken:taxid|3029555|HumGut_29555_1	1511774	1528216	Trueperella	Trueperella pyogenes
B33_12_months	k141_31262	16456	HumGut_29605	kraken:taxid|3029605|HumGut_29605_1	1801069	1817521	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_31262	16456	HumGut_29607	kraken:taxid|3029607|HumGut_29607_1	414509	430961	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_31262	16456	HumGut_29654	kraken:taxid|3029654|HumGut_29654_1	693562	677105	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_31262	16456	HumGut_30146	kraken:taxid|3030146|HumGut_30146_1	1674152	1690605	Actinomyces	uncultured Actinomyces sp.
B33_12_months	k141_34238	12199	HumGut_7608	kraken:taxid|3007608|HumGut_7608_1	55795	44361	Bifidobacterium	Bifidobacterium bifidum
B33_12_months	k141_3551	12123	HumGut_456	kraken:taxid|3000456|HumGut_456_1	2896412	2908485	Faecalibacterium	Faecalibacterium prausnitzii
B33_12_months	k141_35994	33818	HumGut_6036	kraken:taxid|3006036|HumGut_6036_1	333846	367332	Bifidobacterium	Bifidobacterium breve
B33_12_months	k141_3899_phage609_58409_69816_10_0.57	11408	HumGut_2538	kraken:taxid|3002538|HumGut_2538_1	3368794	3357664	Flavonifractor	Flavonifractor plautii
B33_12_months	k141_3899_phage609_58409_69816_10_0.57	11408	HumGut_4091	kraken:taxid|3004091|HumGut_4091_1	3330534	3341669	NA	uncultured Clostridiales bacterium
B33_12_months	k141_44528_phage729_2_13817_14_0.84	13816	HumGut_21495	kraken:taxid|3021495|HumGut_21495_1	1196350	1208979	Clostridium	Clostridium cuniculi
B33_12_months	k141_47251_phage293_23291_37359_14_0.71	14068	HumGut_11935	kraken:taxid|3011935|HumGut_11935_1	15572	1550	Romboutsia	Romboutsia timonensis
B33_12_months	k141_49351	42268	HumGut_13620	kraken:taxid|3013620|HumGut_13620_1	1308633	1266968	Veillonella	Veillonella dispar
B33_12_months	k141_49351	42268	HumGut_25816	kraken:taxid|3025816|HumGut_25816_1	277037	238049	Veillonella	Veillonella rogosae
B33_12_months	k141_53057_phage298_316_16373_16_0.67	16058	HumGut_11935	kraken:taxid|3011935|HumGut_11935_1	351164	366559	Romboutsia	Romboutsia timonensis
B33_12_months	k141_57874_phage167_555_15233_16_0.61	14679	HumGut_21493	kraken:taxid|3021493|HumGut_21493_1	666432	681110	Clostridium	uncultured Clostridium sp.
B33_12_months	k141_57885	13400	HumGut_11935	kraken:taxid|3011935|HumGut_11935_1	210241	197165	Romboutsia	Romboutsia timonensis
B33_12_months	k141_58928	57771	HumGut_29607	kraken:taxid|3029607|HumGut_29607_1	405879	348111	Actinomyces	Actinomyces sp. ph3
B33_12_months	k141_62556_phage845_2_12810_15_0.51	12809	HumGut_30089	kraken:taxid|3030089|HumGut_30089_1	925447	913643	Lactiplantibacillus	Lactiplantibacillus plantarum
B33_12_months	k141_6282_phage114_83266_123583_38_0.71	40318	HumGut_10052	kraken:taxid|3010052|HumGut_10052_1	1698567	1660786	Eggerthella	Eggerthella lenta
B33_12_months	k141_66787	20541	HumGut_11935	kraken:taxid|3011935|HumGut_11935_1	78628	99097	Romboutsia	Romboutsia timonensis
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_1187	kraken:taxid|3001187|HumGut_1187_1	215953	233507	Bacteroides	Bacteroides xylanisolvens
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_11974	kraken:taxid|3011974|HumGut_11974_1	147935	165495	NA	Ruminococcaceae bacterium
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_15506	kraken:taxid|3015506|HumGut_15506_1	62409	79963	Parabacteroides	Parabacteroides gordonii
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_2615	kraken:taxid|3002615|HumGut_2615_1	560245	543573	Dialister	Dialister massiliensis
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_3129	kraken:taxid|3003129|HumGut_3129_1	1181701	1164152	Paraprevotella	Paraprevotella clara
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_4025	kraken:taxid|3004025|HumGut_4025_1	345456	327897	Bacteroides	Bacteroides stercoris
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_807	kraken:taxid|3000807|HumGut_807_1	2932458	2950010	Bacteroides	Bacteroides stercoris
B33_12_months	k141_732_1_checkv_10026-27588/60532	17563	HumGut_9088	kraken:taxid|3009088|HumGut_9088_1	2370393	2387945	Parabacteroides	Parabacteroides johnsonii
B33_12_months	k141_74207_phage9_692_24560_14_0.68	23869	HumGut_14259	kraken:taxid|3014259|HumGut_14259_1	32175	8307	Roseburia	Roseburia sp. CAG:303
B33_12_months	k141_75172_phage123_16373_31752_17_0.79	15380	HumGut_20908	kraken:taxid|3020908|HumGut_20908_1	669518	654139	Clostridium	Clostridium sp. CAG:710
B33_12_months	k141_84477	29107	HumGut_1394	kraken:taxid|3001394|HumGut_1394_1	591788	562877	Faecalibacterium	Faecalibacterium prausnitzii
B33_12_months	k141_85115_phage888_148_19222_19_0.63	19075	HumGut_21493	kraken:taxid|3021493|HumGut_21493_1	277476	295986	Clostridium	uncultured Clostridium sp.
B33_12_months	k141_86990	11649	HumGut_13250	kraken:taxid|3013250|HumGut_13250_1	2709403	2720014	Escherichia	Escherichia sp. E4742
B33_12_months	k141_87647_phage439_12424_25516_14_0.78	13093	HumGut_21493	kraken:taxid|3021493|HumGut_21493_1	372323	359231	Clostridium	uncultured Clostridium sp.
