sample	contig	qlen	ref	sstart	send	host_genus	host_species
B35_12_months	k141_41162	27874	B35_12_months__1628085_Agathobaculum_butyriciproducens__k141_41162	1	27874	Agathobaculum	Agathobaculum butyriciproducens
B35_12_months	k141_41901	79821	B35_12_months__3011055_Enterocloster_citroniae__k141_41901	1	79821	Enterocloster	Enterocloster citroniae
B35_12_months	k141_4223	17306	B35_12_months__33038_[Ruminococcus]_gnavus__k141_4223	1	17306	Mediterraneibacter	[Ruminococcus] gnavus
B35_12_months	k141_42438_1_checkv_1-56861/59682	56861	B35_12_months__48296_Acinetobacter_pittii__k141_42438	1	56861	Acinetobacter	Acinetobacter pittii
B35_12_months	k141_42713_phage781_18044_31991_15_0.61	13948	B35_12_months__37734_Enterococcus_casseliflavus__k141_42713	18045	31992	Enterococcus	Enterococcus casseliflavus
B35_12_months	k141_43519	16486	B35_12_months__1628085_Agathobaculum_butyriciproducens__k141_43519	1	16486	Agathobaculum	Agathobaculum butyriciproducens
B35_12_months	k141_45014	26506	B35_12_months__853_Faecalibacterium_prausnitzii__k141_45014	1	26506	Faecalibacterium	Faecalibacterium prausnitzii
B35_12_months	k141_45688	10732	B35_12_months__1096246_Hungatella_effluvii__k141_45688	1	10732	Hungatella	Hungatella effluvii
B35_12_months	k141_45929_phage390_150121_192745_40_0.6	42625	B35_12_months__823_Parabacteroides_distasonis__k141_45929	150122	192746	Parabacteroides	Parabacteroides distasonis
B35_12_months	k141_46269_phage533_170100_186801_15_0.56	16702	B35_12_months__1628085_Agathobaculum_butyriciproducens__k141_46269	170101	186802	Agathobaculum	Agathobaculum butyriciproducens
B35_12_months	k141_46888_phage653_52556_72670_23_0.74	20115	B35_12_months__37734_Enterococcus_casseliflavus__k141_46888	52557	72671	Enterococcus	Enterococcus casseliflavus
B35_12_months	k141_48234_phage863_7230_19476_16_0.69	12247	B35_12_months__411470_[Ruminococcus]_gnavus__k141_48234	7231	19477	Mediterraneibacter	[Ruminococcus] gnavus
B35_12_months	k141_48367_1_checkv_8317-28227/92771	19911	B35_12_months__47715_Lacticaseibacillus_rhamnosus__k141_48367	8317	28227	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B35_12_months	k141_49621_1_checkv_112659-167821/191198	55163	B35_12_months__487175_Parasutterella_excrementihominis__k141_49621	112659	167821	Parasutterella	Parasutterella excrementihominis
B35_12_months	k141_5043	15462	B35_12_months__562_Escherichia_coli__k141_5043	1	15462	Escherichia	Escherichia coli
B35_12_months	k141_53754	10263	B35_12_months__1150298_Fusicatenibacter_saccharivorans__k141_53754	1	10263	Fusicatenibacter	Fusicatenibacter saccharivorans
B35_12_months	k141_54814_1_checkv_1-13226/100042	13226	B35_12_months__48296_Acinetobacter_pittii__k141_54814	1	13226	Acinetobacter	Acinetobacter pittii
B35_12_months	k141_54814_2_checkv_13227-71322/100042	58096	B35_12_months__48296_Acinetobacter_pittii__k141_54814	13227	71322	Acinetobacter	Acinetobacter pittii
B35_12_months	k141_54872	122362	B35_12_months__823_Parabacteroides_distasonis__k141_54872	1	122362	Parabacteroides	Parabacteroides distasonis
B35_12_months	k141_55015_phage98_2_13426_11_0.52	13425	B35_12_months__1628085_Agathobaculum_butyriciproducens__k141_55015	3	13427	Agathobaculum	Agathobaculum butyriciproducens
B35_12_months	k141_55439_phage259_640025_658595_20_0.6	18571	B35_12_months__823_Parabacteroides_distasonis__k141_55439	640026	658596	Parabacteroides	Parabacteroides distasonis
B35_12_months	k141_56166	16852	B35_12_months__292800_Flavonifractor_plautii__k141_56166	1	16852	Flavonifractor	Flavonifractor plautii
B35_12_months	k141_56304_1_checkv_1-56214/92736	56214	B35_12_months__2293016_Clostridium_sp._AF37-5__k141_56304	1	56214	Clostridium	Clostridium sp. AF37-5
B35_12_months	k141_56365_1_checkv_60971-93878/93878	32908	B35_12_months__47715_Lacticaseibacillus_rhamnosus__k141_56365	60971	93878	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B35_12_months	k141_56905_phage709_11608_45026_26_0.65	33419	B35_12_months__817_Bacteroides_fragilis__k141_56905	11609	45027	Bacteroides	Bacteroides fragilis
B35_12_months	k141_56905_phage710_49139_60538_12_0.69	11400	B35_12_months__817_Bacteroides_fragilis__k141_56905	49140	60539	Bacteroides	Bacteroides fragilis
B35_12_months	k141_56907_1_checkv_115172-150052/237964	34881	B35_12_months__1262889_Eubacterium_sp._CAG:38__k141_56907	115172	150052	Eubacterium	Eubacterium sp. CAG:38
B35_12_months	k141_57413	15696	B35_12_months__2293016_Clostridium_sp._AF37-5__k141_57413	1	15696	Clostridium	Clostridium sp. AF37-5
B35_12_months	k141_5778_phage199_4189_19506_16_0.65	15317	B35_12_months__1776391_Romboutsia_timonensis__k141_5778	4190	19506	Romboutsia	Romboutsia timonensis
B35_12_months	k141_59787	25414	B35_12_months__562_Escherichia_coli__k141_59787	1	25414	Escherichia	Escherichia coli
B35_12_months	k141_60038_phage133_23893_37459_11_0.64	13567	B35_12_months__817_Bacteroides_fragilis__k141_60038	23894	37460	Bacteroides	Bacteroides fragilis
B35_12_months	k141_60094_1_checkv_27198-54402/54402	27205	B35_12_months__292800_Flavonifractor_plautii__k141_60094	27198	54402	Flavonifractor	Flavonifractor plautii
B35_12_months	k141_60674_phage268_19882_42395_33_0.78	22514	B35_12_months__292800_Flavonifractor_plautii__k141_60674	19883	42396	Flavonifractor	Flavonifractor plautii
B35_12_months	k141_61664_phage503_143142_184645_41_0.64	41504	B35_12_months__853_Faecalibacterium_prausnitzii__k141_61664	143143	184646	Faecalibacterium	Faecalibacterium prausnitzii
B35_12_months	k141_61991	11379	B35_12_months__1896982_Clostridium_sp._29_15__k141_61991	1	11379	Clostridium	Clostridium sp. 29_15
B35_12_months	k141_6257	46111	B35_12_months__1628085_Agathobaculum_butyriciproducens__k141_6257	1	46111	Agathobaculum	Agathobaculum butyriciproducens
B35_12_months	k141_64401	29515	B35_12_months__292800_Flavonifractor_plautii__k141_64401	1	29515	Flavonifractor	Flavonifractor plautii
B35_12_months	k141_64806	27697	B35_12_months__1776391_Romboutsia_timonensis__k141_64806	1	27697	Romboutsia	Romboutsia timonensis
B35_12_months	k141_6486	13496	B35_12_months__562_Escherichia_coli__k141_6486	1	13496	Escherichia	Escherichia coli
B35_12_months	k141_6495	20003	B35_12_months__1150298_Fusicatenibacter_saccharivorans__k141_6495	1	20003	Fusicatenibacter	Fusicatenibacter saccharivorans
B35_12_months	k141_64977	28491	B35_12_months__411470_[Ruminococcus]_gnavus__k141_64977	1	28491	Mediterraneibacter	[Ruminococcus] gnavus
B35_12_months	k141_65016	85089	B35_12_months__1262889_Eubacterium_sp._CAG:38__k141_65016	1	85089	Eubacterium	Eubacterium sp. CAG:38
B35_12_months	k141_66106_phage378_62491_85579_20_0.57	23089	B35_12_months__1547_Erysipelatoclostridium_ramosum__k141_66106	62492	85580	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B35_12_months	k141_67285	12568	B35_12_months__1912855_Faecalimonas_umbilicata__k141_67285	1	12568	Faecalimonas	Faecalimonas umbilicata
B35_12_months	k141_69491_phage7_1826_15545_17_0.67	13720	B35_12_months__1547_Erysipelatoclostridium_ramosum__k141_69491	1827	15546	Erysipelatoclostridium	Erysipelatoclostridium ramosum
B35_12_months	k141_69642	140247	B35_12_months__817_Bacteroides_fragilis__k141_69642	1	140247	Bacteroides	Bacteroides fragilis
B35_12_months	k141_70384_phage262_2_11199_13_0.61	11198	B35_12_months__1776391_Romboutsia_timonensis__k141_70384	3	11200	Romboutsia	Romboutsia timonensis
B35_12_months	k141_70850	29202	B35_12_months__292800_Flavonifractor_plautii__k141_70850	1	29202	Flavonifractor	Flavonifractor plautii
B35_12_months	k141_72078_1_checkv_115866-150227/150227	34362	B35_12_months__1522_[Clostridium]_innocuum__k141_72078	115866	150227	Erysipelatoclostridium	[Clostridium] innocuum
B35_12_months	k141_73411	15634	B35_12_months__1522_[Clostridium]_innocuum__k141_73411	1	15634	Erysipelatoclostridium	[Clostridium] innocuum
B35_12_months	k141_73613	22591	B35_12_months__1776391_Romboutsia_timonensis__k141_73613	1	22591	Romboutsia	Romboutsia timonensis
B35_12_months	k141_74498_phage22_173293_203195_30_0.63	29903	B35_12_months__817_Bacteroides_fragilis__k141_74498	173294	203196	Bacteroides	Bacteroides fragilis
B35_12_months	k141_76208	13454	B35_12_months__548_Klebsiella_aerogenes__k141_76208	1	13454	Klebsiella	Klebsiella aerogenes
B35_12_months	k141_76797	55024	B35_12_months__48296_Acinetobacter_pittii__k141_76797	1	55024	Acinetobacter	Acinetobacter pittii
B35_12_months	k141_76917	31210	B35_12_months__866789_Escherichia_coli__k141_76917	1	31210	Escherichia	Escherichia coli
B35_12_months	k141_77175	15374	B35_12_months__1896982_Clostridium_sp._29_15__k141_77175	1	15374	Clostridium	Clostridium sp. 29_15
B35_12_months	k141_78402_1_checkv_149907-194471/194471	44565	B35_12_months__1580_Levilactobacillus_brevis__k141_78402	149907	194471	Levilactobacillus	Levilactobacillus brevis
B35_12_months	k141_79777_1_checkv_42206-70667/70667	28462	B35_12_months__37734_Enterococcus_casseliflavus__k141_79777	42206	70667	Enterococcus	Enterococcus casseliflavus
B35_12_months	k141_81349	11415	B35_12_months__548_Klebsiella_aerogenes__k141_81349	1	11415	Klebsiella	Klebsiella aerogenes
B35_12_months	k141_82066	13306	B35_12_months__1598_Limosilactobacillus_reuteri__k141_82066	1	13306	Limosilactobacillus	Limosilactobacillus reuteri
B35_12_months	k141_8263_phage746_67570_82329_18_0.56	14760	B35_12_months__853_Faecalibacterium_prausnitzii__k141_8263	67571	82330	Faecalibacterium	Faecalibacterium prausnitzii
B35_12_months	k141_85972_phage360_63_12781_12_0.59	12719	B35_12_months__292800_Flavonifractor_plautii__k141_85972	64	12782	Flavonifractor	Flavonifractor plautii
B35_12_months	k141_86628	20586	B35_12_months__1776391_Romboutsia_timonensis__k141_86628	1	20586	Romboutsia	Romboutsia timonensis
B35_12_months	k141_86707	19368	B35_12_months__1579_Lactobacillus_acidophilus__k141_86707	1	19368	Lactobacillus	Lactobacillus acidophilus
B35_12_months	k141_87941	10102	B35_12_months__548_Klebsiella_aerogenes__k141_87941	1	10102	Klebsiella	Klebsiella aerogenes
B35_12_months	k141_87948	60776	B35_12_months__1628085_Agathobaculum_butyriciproducens__k141_87948	1	60776	Agathobaculum	Agathobaculum butyriciproducens
B35_12_months	k141_88279	27196	B35_12_months__48296_Acinetobacter_pittii__k141_88279	1	27196	Acinetobacter	Acinetobacter pittii
B35_12_months	k141_91168	35106	B35_12_months__1598_Limosilactobacillus_reuteri__k141_91168	1	35106	Limosilactobacillus	Limosilactobacillus reuteri
B35_12_months	k141_92321	28878	B35_12_months__817_Bacteroides_fragilis__k141_92321	1	28878	Bacteroides	Bacteroides fragilis
B35_12_months	k141_94184_phage846_19900_34364_12_0.68	14465	B35_12_months__487175_Parasutterella_excrementihominis__k141_94184	19901	34365	Parasutterella	Parasutterella excrementihominis
B35_12_months	k141_94323_phage36_29899_42964_14_0.53	13066	B35_12_months__1522_[Clostridium]_innocuum__k141_94323	29900	42965	Erysipelatoclostridium	[Clostridium] innocuum
B35_12_months	k141_94833_1_checkv_1-35247/48021	35247	B35_12_months__48296_Acinetobacter_pittii__k141_94833	1	35247	Acinetobacter	Acinetobacter pittii
B35_12_months	k141_9662	20714	B35_12_months__1579_Lactobacillus_acidophilus__k141_9662	1	20714	Lactobacillus	Lactobacillus acidophilus
B35_12_months	k141_97973	10955	B35_12_months__2293016_Clostridium_sp._AF37-5__k141_97973	1	10955	Clostridium	Clostridium sp. AF37-5
B36_6_months	k141_10600	22655	B36_6_months__565_Atlantibacter_hermannii__k141_10600	1	22655	Atlantibacter	Atlantibacter hermannii
B36_6_months	k141_10634_phage8_147_20208_18_0.59	20062	B36_6_months__84112_Eggerthella_lenta__k141_10634	148	20209	Eggerthella	Eggerthella lenta
B36_6_months	k141_10986	46210	B36_6_months__84112_Eggerthella_lenta__k141_10986	1	46210	Eggerthella	Eggerthella lenta
B36_6_months	k141_11121	28249	B36_6_months__1681_Bifidobacterium_bifidum__k141_11121	1	28249	Bifidobacterium	Bifidobacterium bifidum
B36_6_months	k141_11404	16445	B36_6_months__1660_Schaalia_odontolytica__k141_11404	1	16445	Schaalia	Schaalia odontolytica
B36_6_months	k141_11478	11489	B36_6_months__1660_Schaalia_odontolytica__k141_11478	1	11489	Schaalia	Schaalia odontolytica
B36_6_months	k141_11565	19680	B36_6_months__84112_Eggerthella_lenta__k141_11565	1	19680	Eggerthella	Eggerthella lenta
B36_6_months	k141_11804	19033	B36_6_months__1660_Schaalia_odontolytica__k141_11804	1	19033	Schaalia	Schaalia odontolytica
B36_6_months	k141_12708	12766	B36_6_months__68891_Streptococcus_peroris__k141_12708	1	12766	Streptococcus	Streptococcus peroris
B36_6_months	k141_13283	48109	B36_6_months__84112_Eggerthella_lenta__k141_13283	1	48109	Eggerthella	Eggerthella lenta
B36_6_months	k141_13549	36624	B36_6_months__84112_Eggerthella_lenta__k141_13549	1	36624	Eggerthella	Eggerthella lenta
B36_6_months	k141_13947	13618	B36_6_months__43675_Rothia_mucilaginosa__k141_13947	1	13618	Rothia	Rothia mucilaginosa
B36_6_months	k141_14281	14697	B36_6_months__1660_Schaalia_odontolytica__k141_14281	1	14697	Schaalia	Schaalia odontolytica
B36_6_months	k141_14785	15483	B36_6_months__1681_Bifidobacterium_bifidum__k141_14785	1	15483	Bifidobacterium	Bifidobacterium bifidum
B36_6_months	k141_1479	29962	B36_6_months__68891_Streptococcus_peroris__k141_1479	1	29962	Streptococcus	Streptococcus peroris
B36_6_months	k141_1486	10830	B36_6_months__68891_Streptococcus_peroris__k141_1486	1	10830	Streptococcus	Streptococcus peroris
B36_6_months	k141_15201_1_checkv_1-14819/450735	14819	B36_6_months__565_Atlantibacter_hermannii__k141_15201	1	14819	Atlantibacter	Atlantibacter hermannii
B36_6_months	k141_15602	25529	B36_6_months__33945_Enterococcus_avium__k141_15602	1	25529	Enterococcus	Enterococcus avium
B36_6_months	k141_15686	24960	B36_6_months__1660_Schaalia_odontolytica__k141_15686	1	24960	Schaalia	Schaalia odontolytica
B36_6_months	k141_15951	16125	B36_6_months__1660_Schaalia_odontolytica__k141_15951	1	16125	Schaalia	Schaalia odontolytica
B36_6_months	k141_16210_1_checkv_29930-45598/45598	15669	B36_6_months__33945_Enterococcus_avium__k141_16210	29930	45598	Enterococcus	Enterococcus avium
B36_6_months	k141_16487_phage11_281_20897_22_0.66	20617	B36_6_months__33945_Enterococcus_avium__k141_16487	282	20898	Enterococcus	Enterococcus avium
B36_6_months	k141_16525_1_checkv_280138-324685/471973	44548	B36_6_months__39777_Veillonella_atypica__k141_16525	280138	324685	Veillonella	Veillonella atypica
B36_6_months	k141_17094_phage89_13779_26356_10_0.55	12578	B36_6_months__68891_Streptococcus_peroris__k141_17094	13780	26357	Streptococcus	Streptococcus peroris
B36_6_months	k141_17706_1_checkv_42114-81709/232302	39596	B36_6_months__39777_Veillonella_atypica__k141_17706	42114	81709	Veillonella	Veillonella atypica
B36_6_months	k141_17717	11812	B36_6_months__1681_Bifidobacterium_bifidum__k141_17717	1	11812	Bifidobacterium	Bifidobacterium bifidum
B36_6_months	k141_17994	11167	B36_6_months__1660_Schaalia_odontolytica__k141_17994	1	11167	Schaalia	Schaalia odontolytica
B36_6_months	k141_2093_1_checkv_141563-185047/222380	43485	B36_6_months__1351_Enterococcus_faecalis__k141_2093	141563	185047	Enterococcus	Enterococcus faecalis
B36_6_months	k141_2400	15393	B36_6_months__2751_Carnobacterium_maltaromaticum__k141_2400	1	15393	Carnobacterium	Carnobacterium maltaromaticum
B36_6_months	k141_3570	25074	B36_6_months__1681_Bifidobacterium_bifidum__k141_3570	1	25074	Bifidobacterium	Bifidobacterium bifidum
B36_6_months	k141_3753_phage23_141_12209_18_0.68	12069	B36_6_months__33945_Enterococcus_avium__k141_3753	142	12210	Enterococcus	Enterococcus avium
B36_6_months	k141_4096_1_checkv_14476-38552/38552	24077	B36_6_months__1681_Bifidobacterium_bifidum__k141_4096	14476	38552	Bifidobacterium	Bifidobacterium bifidum
B36_6_months	k141_5406_1_checkv_18485-36000/36000	17516	B36_6_months__33945_Enterococcus_avium__k141_5406	18485	36000	Enterococcus	Enterococcus avium
B36_6_months	k141_55	11762	B36_6_months__39777_Veillonella_atypica__k141_55	1	11762	Veillonella	Veillonella atypica
B36_6_months	k141_6118	53136	B36_6_months__1681_Bifidobacterium_bifidum__k141_6118	1	53136	Bifidobacterium	Bifidobacterium bifidum
B36_6_months	k141_6148	23186	B36_6_months__565_Atlantibacter_hermannii__k141_6148	1	23186	Atlantibacter	Atlantibacter hermannii
B36_6_months	k141_6395_1_checkv_78213-106816/122687	28604	B36_6_months__1351_Enterococcus_faecalis__k141_6395	78213	106816	Enterococcus	Enterococcus faecalis
B36_6_months	k141_6708	13538	B36_6_months__43675_Rothia_mucilaginosa__k141_6708	1	13538	Rothia	Rothia mucilaginosa
B36_6_months	k141_7560	17627	B36_6_months__2751_Carnobacterium_maltaromaticum__k141_7560	1	17627	Carnobacterium	Carnobacterium maltaromaticum
B36_6_months	k141_7583_phage78_211035_221729_10_0.64	10695	B36_6_months__216816_Bifidobacterium_longum__k141_7583	211036	221730	Bifidobacterium	Bifidobacterium longum
B36_6_months	k141_7842_phage94_46225_72876_19_0.82	26652	B36_6_months__1351_Enterococcus_faecalis__k141_7842	46226	72877	Enterococcus	Enterococcus faecalis
B36_6_months	k141_9333	34124	B36_6_months__1660_Schaalia_odontolytica__k141_9333	1	34124	Schaalia	Schaalia odontolytica
B36_6_months	k141_9484	34636	B36_6_months__565_Atlantibacter_hermannii__k141_9484	1	34636	Atlantibacter	Atlantibacter hermannii
B36_6_months	k141_9743_phage62_291_10932_10_0.74	10642	B36_6_months__33945_Enterococcus_avium__k141_9743	292	10933	Enterococcus	Enterococcus avium
B36_6_months	k141_9895	62039	B36_6_months__1660_Schaalia_odontolytica__k141_9895	1	62039	Schaalia	Schaalia odontolytica
B37_6_months	k141_10347	18476	B37_6_months__68891_Streptococcus_peroris__k141_10347	1	18476	Streptococcus	Streptococcus peroris
B37_6_months	k141_1083	22040	B37_6_months__137838_Clostridium_neonatale__k141_1083	1	22040	Clostridium	Clostridium neonatale
B37_6_months	k141_11516_1_checkv_1-15409/24793	15409	B37_6_months__1311774_Acinetobacter_pittii__k141_11516	1	15409	Acinetobacter	Acinetobacter pittii
B37_6_months	k141_11595	22784	B37_6_months__83427_uncultured_Streptococcus_sp.__k141_11595	1	22784	Streptococcus	uncultured Streptococcus sp.
B37_6_months	k141_11603	27356	B37_6_months__137838_Clostridium_neonatale__k141_11603	1	27356	Clostridium	Clostridium neonatale
B37_6_months	k141_13508_1_checkv_12760-48002/48002	35243	B37_6_months__48296_Acinetobacter_pittii__k141_13508	12760	48002	Acinetobacter	Acinetobacter pittii
B37_6_months	k141_13704_phage292_252_18364_15_0.74	18113	B37_6_months__169435_Anaerotruncus_colihominis__k141_13704	253	18365	Anaerotruncus	Anaerotruncus colihominis
B37_6_months	k141_13859	14662	B37_6_months__1492_Clostridium_butyricum__k141_13859	1	14662	Clostridium	Clostridium butyricum
